URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/administrative-gender,6.0.0-ballot3,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/mal-patient","hl7.fhir.r6.core"
http://hl7.org/fhir/ValueSet/all-languages,6.0.0-ballot3,active,"2.16.840.1.113883.4.642.3.21",AllLanguages,All Languages,"This value set includes all possible codes from BCP-47 (see http://tools.ietf.org/html/bcp47)","StructureDefinition/mal-observation-blodprove,StructureDefinition/mal-patient","hl7.terminology.r5"
http://hl7.org/fhir/ValueSet/body-site,6.0.0-ballot3,draft,"2.16.840.1.113883.4.642.3.653,2.16.840.1.113883.4.642.2.78,2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/mal-observation-blodprove","SCT"
http://hl7.org/fhir/ValueSet/data-absent-reason,6.0.0-ballot3,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,Data Absent Reason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/mal-observation-blodprove","THO"
http://hl7.org/fhir/ValueSet/languages,6.0.0-ballot3,active,"2.16.840.1.113883.4.642.3.891,2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (see http://tools.ietf.org/html/bcp47)","StructureDefinition/mal-observation-blodprove,StructureDefinition/mal-patient","hl7.terminology.r5"
http://hl7.org/fhir/ValueSet/link-type,6.0.0-ballot3,active,"2.16.840.1.113883.4.642.2.234,2.16.840.1.113883.4.642.3.423,2.16.840.1.113883.4.642.3.412",LinkType,Link Type,"The type of link between this Patient resource and another Patient/RelatedPerson resource.","StructureDefinition/mal-patient","hl7.fhir.r6.core"
http://hl7.org/fhir/ValueSet/marital-status,6.0.0-ballot3,active,"2.16.840.1.113883.4.642.3.29",MaritalStatusCodes,Marital Status Codes,"This value set defines the set of codes that can be used to indicate the marital status of a person.","StructureDefinition/mal-patient","THO (V3)"
http://hl7.org/fhir/ValueSet/name-use,6.0.0-ballot3,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/mal-patient","hl7.fhir.r6.core"
http://hl7.org/fhir/ValueSet/observation-category,6.0.0-ballot3,draft,"2.16.840.1.113883.4.642.3.403,2.16.840.1.113883.4.642.2.222,2.16.840.1.113883.4.642.3.392",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/mal-observation-blodprove","THO"
http://hl7.org/fhir/ValueSet/observation-codes,6.0.0-ballot3,draft,"2.16.840.1.113883.4.642.2.216,2.16.840.1.113883.4.642.3.396,2.16.840.1.113883.4.642.3.383",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/mal-observation-blodprove","LOINC"
